movieId,title,genres,rating,genre
85295,Scooby-Doo! Curse of the Lake Monster (2010),Adventure|Children|Comedy|Mystery,5.0,Children
121781,Stuart Little 3: Call of the Wild (2005),Animation|Children|Comedy|Fantasy,5.0,Children
movieId,title,genres,rating,genre
132333,Seve (2014),Documentary|Drama,5.0,Documentary
6408,Animals are Beautiful People (1974),Comedy|Documentary,5.0,Documentary
117531,Watermark (2014),Documentary,5.0,Documentary
109687,Particle Fever (2013),Documentary,5.0,Documentary
74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama,5.0,Documentary
1310,Hype! (1996),Documentary,5.0,Documentary
134796,Bitter Lake (2015),Documentary,5.0,Documentary
103602,Craig Ferguson: I'm Here To Help (2013),Comedy|Documentary,5.0,Documentary
84273,Zeitgeist: Moving Forward (2011),Documentary,5.0,Documentary
86237,Connections (1978),Documentary,5.0,Documentary
167064,I Am Not Your Negro (2017),Documentary,5.0,Documentary
44943,9/11 (2002),Documentary,5.0,Documentary
26366,Harlan County U.S.A. (1976),Documentary,5.0,Documentary
100556,"Act of Killing, The (2012)",Documentary,5.0,Documentary
152711,Who Killed Chea Vichea? (2010),Documentary,5.0,Documentary
5059,Little Dieter Needs to Fly (1997),Documentary,5.0,Documentary
172705,Tickling Giants (2017),Documentary,5.0,Documentary
86668,Louis Theroux: Law & Disorder (2008),Documentary,5.0,Documentary
7096,Rivers and Tides (2001),Documentary,5.0,Documentary
2824,On the Ropes (1999),Documentary|Drama,5.0,Documentary
movieId,title,genres,rating,genre
83969,Down Argentine Way (1940),Comedy|Drama|Romance,5.0,Comedy
88448,Paper Birds (Pájaros de papel) (2010),Comedy|Drama,5.0,Comedy
91355,Asterix and the Vikings (Astérix et les Vikings) (2006),Adventure|Animation|Children|Comedy|Fantasy,5.0,Comedy
4116,Hollywood Shuffle (1987),Comedy,5.0,Comedy
91386,Happy Feet Two (2011),Animation|Children|Comedy|IMAX,5.0,Comedy
136503,Tom and Jerry: Shiver Me Whiskers (2006),Animation|Children|Comedy,5.0,Comedy
136469,Larry David: Curb Your Enthusiasm (1999),Comedy,5.0,Comedy
136447,George Carlin: You Are All Diseased (1999),Comedy,5.0,Comedy
136445,George Carlin: Back in Town (1996),Comedy,5.0,Comedy
136359,Scooby-Doo Goes Hollywood (1979),Animation|Children|Comedy,5.0,Comedy
136355,Big Top Scooby-Doo! (2012),Animation|Children|Comedy,5.0,Comedy
136353,Scooby-Doo! and the Loch Ness Monster (2004),Animation|Children|Comedy,5.0,Comedy
136341,Scooby-Doo! and the Samurai Sword (2009),Animation|Children|Comedy,5.0,Comedy
5745,"Four Seasons, The (1981)",Comedy|Drama,5.0,Comedy
4135,"Monster Squad, The (1987)",Adventure|Comedy|Horror,5.0,Comedy
134847,Ghost Graduation (2012),Comedy,5.0,Comedy
467,Live Nude Girls (1995),Comedy,5.0,Comedy
92494,Dylan Moran: Monster (2004),Comedy|Documentary,5.0,Comedy
1151,Lesson Faust (1994),Animation|Comedy|Drama|Fantasy,5.0,Comedy
134109,Radio Day (2008),Comedy,5.0,Comedy
movieId,title,genres,rating,genre
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,5.0,Thriller
1631,"Assignment, The (1997)",Action|Thriller,5.0,Thriller
27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,5.0,Thriller
164367,The Girl with All the Gifts (2016),Drama|Horror|Sci-Fi|Thriller,5.0,Thriller
53280,"Breed, The (2006)",Horror|Thriller,5.0,Thriller
6086,"I, the Jury (1982)",Crime|Drama|Thriller,5.0,Thriller
6021,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller,5.0,Thriller
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,5.0,Thriller
76091,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller,5.0,Thriller
136850,Villain (1971),Crime|Drama|Thriller,5.0,Thriller
100906,Maniac Cop 2 (1990),Action|Horror|Thriller,5.0,Thriller
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,5.0,Thriller
118270,Hellbenders (2012),Comedy|Horror|Thriller,5.0,Thriller
5416,Cherish (2002),Comedy|Drama|Thriller,5.0,Thriller
40412,Dead Man's Shoes (2004),Crime|Thriller,4.75,Thriller
174053,Black Mirror: White Christmas (2014),Drama|Horror|Mystery|Sci-Fi|Thriller,4.75,Thriller
4298,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller,4.75,Thriller
31364,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller,4.7,Thriller
46855,Army of Shadows (L'armée des ombres) (1969),Action|Drama|Thriller|War,4.5,Thriller
4956,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller,4.5,Thriller
movieId,title,genres,rating,genre
172577,Last Year's Snow Was Falling (1983),Animation|Children|Comedy|Fantasy,5.0,Fantasy
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),Comedy|Fantasy|Romance,5.0,Fantasy
95843,Goodbye Charlie (1964),Comedy|Fantasy|Romance,5.0,Fantasy
121781,Stuart Little 3: Call of the Wild (2005),Animation|Children|Comedy|Fantasy,5.0,Fantasy
96430,"Odd Life of Timothy Green, The (2012)",Comedy|Drama|Fantasy,5.0,Fantasy
26849,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi,5.0,Fantasy
96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi,5.0,Fantasy
120138,PK (2014),Comedy|Drama|Fantasy|Mystery|Romance,5.0,Fantasy
120130,Into the Forest of Fireflies' Light (2011),Animation|Drama|Fantasy,5.0,Fantasy
172793,Vovka in the Kingdom of Far Far Away (1965),Adventure|Animation|Children|Fantasy,5.0,Fantasy
150554,The Love Bug (1997),Adventure|Children|Comedy|Fantasy,5.0,Fantasy
72692,Mickey's Once Upon a Christmas (1999),Animation|Comedy|Fantasy,5.0,Fantasy
42556,7 Faces of Dr. Lao (1964),Fantasy|Mystery|Western,5.0,Fantasy
112512,Colourful (Karafuru) (2010),Animation|Drama|Fantasy|Mystery,5.0,Fantasy
102084,Justice League: Doom (2012) ,Action|Animation|Fantasy,5.0,Fantasy
27320,"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy,5.0,Fantasy
108795,Wonder Woman (2009),Action|Adventure|Animation|Fantasy,5.0,Fantasy
159811,The Bremen Town Musicians (1969),Animation|Drama|Fantasy,5.0,Fantasy
173351,Wow! A Talking Fish! (1983),Animation|Children|Comedy|Fantasy,5.0,Fantasy
91355,Asterix and the Vikings (Astérix et les Vikings) (2006),Adventure|Animation|Children|Comedy|Fantasy,5.0,Fantasy
